Date, AQI Value,Main Pollutant,County,Site Name,Site ID,Source,20-year High (1980-2019),20-year Low (1980-2019),5-year Average (2015-2019)
2/9/2020,54,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,88,19,41.4
2/10/2020,36,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,75,19,43.6
2/11/2020,41,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,66,27,44.4
2/12/2020,30,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,63,12,33.2
2/13/2020,23,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,57,22,36.6
2/14/2020,31,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,54,16,39.6
2/15/2020,23,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,72,12,49.4
2/16/2020,48,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,107,22,30.4
2/17/2020,56,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,74,28,34
2/18/2020,53,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,65,16,38
2/19/2020,36,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,116,9,39.4
2/20/2020,33,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,95,6,37.6
2/21/2020,34,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,71,6,34.8
2/22/2020,44,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,79,3,34.8
2/23/2020,44,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,69,13,39.8
2/24/2020,66,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,88,19,31.6
2/25/2020,53,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,70,24,33.6
2/26/2020,48,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,66,19,33.2
2/27/2020,35,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,74,10,34.2
2/28/2020,33,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,57,18,39.8
2/29/2020,33,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,42,38,.
3/1/2020,38,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,88,19,49.4
3/2/2020,60,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,89,26,37.6
3/3/2020,52,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,55,19,34.6
3/4/2020,36,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,104,19,47.2
3/5/2020,33,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,47,11,32.4
3/6/2020,28,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,68,14,34.6
3/7/2020,37,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,67,20,53
3/8/2020,35,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,76,10,50.8
3/9/2020,44,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,71,31,51.6
3/10/2020,37,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,71,26,50.2
3/11/2020,29,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,84,14,37.6
3/12/2020,36,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,85,7,33.6
3/13/2020,39,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,81,2,35.4
3/14/2020,36,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,50,19,29.4
3/15/2020,37,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,114,18,37
3/16/2020,31,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,67,23,40.8
3/17/2020,32,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,54,10,38.2
3/18/2020,31,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,57,17,41.6
3/21/2020,38,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,70,24,37.4
3/22/2020,36,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,66,12,38.6
3/23/2020,28,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,65,30,39.6
3/24/2020,35,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,59,16,41.6
3/25/2020,31,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,76,26,52
3/26/2020,33,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,52,8,33
3/27/2020,41,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,42,16,33.2
3/28/2020,35,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,61,15,41
3/29/2020,35,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,77,15,41.6
3/30/2020,43,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,69,24,43.2
3/31/2020,31,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,62,20,41.6
4/1/2020,39,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,72,10,32.8
4/2/2020,39,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,60,14,38.4
4/3/2020,30,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,84,27,45.6
4/4/2020,34,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,57,11,44.2
4/5/2020,45,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,61,23,41.4
4/6/2020,39,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,49,18,39.2
4/7/2020,42,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,84,19,34.2
4/8/2020,38,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,60,19,37.6
4/9/2020,41,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,65,25,39.8
4/10/2020,34,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,64,16,40
4/11/2020,42,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,71,22,39.4
4/12/2020,42,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,61,7,48
4/13/2020,35,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,77,16,46.8
4/14/2020,41,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,65,28,38.8
4/15/2020,43,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,81,29,39.2
4/16/2020,39,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,100,31,40.8
4/17/2020,41,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,97,18,36
4/18/2020,41,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,72,13,47.2
4/19/2020,46,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,47,29,39.4
4/20/2020,36,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,71,24,37.6
4/21/2020,37,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,55,20,44
4/22/2020,37,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,77,0,42.4
4/23/2020,30,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,53,24,39.2
4/24/2020,34,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,83,23,41.4
4/25/2020,44,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,66,21,34.8
4/26/2020,35,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,61,19,41.6
4/27/2020,32,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,76,29,39.8
4/28/2020,40,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,64,19,43.8
4/29/2020,37,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,61,24,37.6
4/30/2020,40,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,84,22,36.6
5/1/2020,36,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,97,19,43.8
5/2/2020,38,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,90,26,50.6
5/3/2020,45,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,64,13,48.6
5/4/2020,39,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,90,20,54.2
5/5/2020,44,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,61,22,37.8
5/6/2020,27,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,76,16,31.2
5/7/2020,42,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,44,23,35.8
5/8/2020,32,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,63,11,38
5/9/2020,28,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,72,11,43.6
5/10/2020,42,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,53,15,33.2
5/11/2020,31,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,51,16,35
5/12/2020,40,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,93,15,39.6
5/13/2020,43,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,87,13,35.8
5/14/2020,39,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,54,14,38.6
5/15/2020,55,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,72,19,39.4
5/16/2020,42,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,64,15,39
5/17/2020,40,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,80,17,51
5/18/2020,36,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,90,23,51.4
5/19/2020,36,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,64,28,41
5/20/2020,34,Ozone,Essex,Newark Firehouse,34-013-0003,AirNow,54,28,37.8
5/21/2020,43,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,77,24,35
5/22/2020,48,PM2.5,Essex,Newark Firehouse,34-013-0003,AirNow,78,9,40.4
2/8/2020,34,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,72,15,42.66666667
2/9/2020,33,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,71,18,36
2/10/2020,31,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,71,15,40.5
2/11/2020,28,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,74,22,38
2/12/2020,32,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,79,20,32
2/13/2020,29,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,58,14,30
2/14/2020,31,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,76,15,28
2/15/2020,32,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,63,26,40.5
2/16/2020,31,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,54,9,22.5
2/17/2020,31,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,58,20,34
2/18/2020,40,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,52,23,33
2/19/2020,36,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,72,22,35.5
2/20/2020,31,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,85,17,28.66666667
2/21/2020,31,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,71,16,48
2/22/2020,36,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,76,11,23
2/23/2020,43,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,42,19,34.66666667
2/24/2020,43,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,63,17,28.5
2/25/2020,26,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,49,22,31.5
2/26/2020,32,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,54,22,30.66666667
2/27/2020,35,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,58,22,26.5
2/28/2020,31,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,44,18,29
2/29/2020,33,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,41,29,.
3/1/2020,40,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,71,21,33.8
3/2/2020,44,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,70,16,33.33333333
3/3/2020,33,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,47,18,33
3/4/2020,37,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,79,28,41.8
3/5/2020,35,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,66,11,33.5
3/6/2020,28,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,47,24,35.25
3/7/2020,39,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,60,31,49.2
3/8/2020,36,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,58,14,44.5
3/9/2020,43,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,62,21,40.25
3/10/2020,34,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,69,25,42.6
3/11/2020,31,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,54,26,39.4
3/12/2020,35,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,73,22,37.2
3/13/2020,40,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,87,22,37.6
3/14/2020,40,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,84,28,34.5
3/15/2020,38,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,70,24,37.75
3/16/2020,43,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,45,30,38.8
3/17/2020,31,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,58,18,39.4
3/18/2020,38,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,51,14,39.6
3/19/2020,24,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,66,25,39.8
3/20/2020,35,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,90,31,37.8
3/21/2020,38,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,87,13,37
3/22/2020,38,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,55,13,35.4
3/23/2020,32,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,75,22,39.8
3/24/2020,38,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,48,18,36.2
3/25/2020,35,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,84,21,40.2
3/26/2020,40,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,70,32,36.4
3/27/2020,44,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,71,24,33.6
3/28/2020,36,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,47,14,32.6
3/29/2020,33,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,58,31,40.4
3/30/2020,29,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,90,4,39.6
3/31/2020,34,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,101,28,39.8
4/1/2020,41,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,55,31,38.8
4/2/2020,44,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,74,31,40
4/3/2020,37,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,79,34,41
4/4/2020,31,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,58,30,39.8
4/5/2020,37,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,67,26,40.8
4/6/2020,43,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,80,35,43.4
4/7/2020,44,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,87,31,40.4
4/8/2020,45,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,67,19,40
4/9/2020,41,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,58,33,39.2
4/11/2020,41,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,93,30,50
4/12/2020,45,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,58,24,44.6
4/13/2020,39,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,77,28,48.4
4/14/2020,42,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,71,22,39.8
4/15/2020,42,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,101,38,42
4/16/2020,40,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,129,32,49
4/17/2020,44,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,126,24,41.2
4/18/2020,39,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,147,30,56.4
4/19/2020,44,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,159,24,42
4/20/2020,37,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,115,33,41.4
4/21/2020,40,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,54,29,41.4
4/22/2020,42,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,90,22,45.8
4/23/2020,41,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,101,15,42.8
4/24/2020,25,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,80,32,42.2
4/25/2020,47,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,100,31,40.8
4/26/2020,33,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,80,22,41.25
4/27/2020,34,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,87,25,38.2
4/28/2020,40,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,97,31,46.2
4/29/2020,44,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,87,31,39.6
5/1/2020,38,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,129,29,47
5/2/2020,40,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,159,28,54.2
5/3/2020,44,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,177,24,45.8
5/4/2020,45,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,166,24,47.8
5/5/2020,41,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,115,21,44.2
5/6/2020,39,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,140,21,37.4
5/7/2020,41,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,133,18,46.8
5/8/2020,31,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,151,26,47.6
5/9/2020,30,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,172,25,43.8
5/10/2020,43,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,136,25,36.2
5/11/2020,31,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,166,28,36.2
5/12/2020,37,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,169,32,43.4
5/13/2020,48,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,108,24,29
5/14/2020,44,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,74,26,44.75
5/15/2020,48,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,108,10,41.4
5/16/2020,80,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,97,25,45.25
5/17/2020,44,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,101,19,48.4
5/18/2020,44,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,119,23,57.4
5/19/2020,44,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,90,24,40.4
5/20/2020,41,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,77,29,41.8
5/21/2020,54,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,101,22,43.4
5/22/2020,30,Ozone,Gloucester,Clarksboro,34-015-0002,AirNow,101,21,38
1/1/2020,25,Ozone,Hudson,Bayonne,34-017-0006,AirNow,102,13,32.8
1/2/2020,51,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,66,3,44.6
1/3/2020,59,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,62,1,41.4
1/4/2020,49,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,73,19,40.4
1/5/2020,29,Ozone,Hudson,Bayonne,34-017-0006,AirNow,95,6,33.6
1/6/2020,38,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,107,2,46.8
1/7/2020,38,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,121,18,46.8
1/8/2020,25,Ozone,Hudson,Bayonne,34-017-0006,AirNow,79,2,49.2
1/9/2020,21,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,91,1,43
1/10/2020,34,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,93,6,36.6
1/11/2020,31,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,121,6,46.8
1/12/2020,27,Ozone,Hudson,Bayonne,34-017-0006,AirNow,72,1,38.4
1/13/2020,38,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,97,22,30.2
1/14/2020,54,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,78,7,39
1/15/2020,54,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,78,3,58
1/16/2020,40,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,67,7,58.2
1/17/2020,31,Ozone,Hudson,Bayonne,34-017-0006,AirNow,75,7,45.2
1/18/2020,23,Ozone,Hudson,Bayonne,34-017-0006,AirNow,72,9,50.2
1/19/2020,27,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,93,14,45
1/20/2020,35,Ozone,Hudson,Bayonne,34-017-0006,AirNow,70,19,34.8
1/21/2020,28,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,63,2,48.4
1/22/2020,48,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,96,19,54.8
1/23/2020,8,Ozone,Hudson,Bayonne,34-017-0006,AirNow,83,10,40.4
1/24/2020,82,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,63,9,33.8
1/25/2020,24,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,93,14,35.6
1/26/2020,21,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,87,10,37.6
1/27/2020,24,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,60,2,36.4
1/28/2020,29,Ozone,Hudson,Bayonne,34-017-0006,AirNow,90,8,39.4
1/29/2020,32,Ozone,Hudson,Bayonne,34-017-0006,AirNow,101,2,46.2
1/30/2020,28,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,102,10,37.2
1/31/2020,51,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,90,1,37.4
2/1/2020,58,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,88,3,49.8
2/2/2020,47,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,103,7,39.6
2/3/2020,48,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,93,13,43
2/4/2020,62,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,81,15,50.2
2/5/2020,24,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,92,9,46.2
2/6/2020,33,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,81,16,45.8
2/7/2020,26,Ozone,Hudson,Bayonne,34-017-0006,AirNow,106,5,61
2/8/2020,31,Ozone,Hudson,Bayonne,34-017-0006,AirNow,87,1,50.8
2/9/2020,47,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,114,15,43.4
2/10/2020,33,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,72,9,44.2
2/11/2020,41,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,91,26,46.4
2/12/2020,34,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,65,19,37.2
2/13/2020,38,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,64,20,32.6
2/14/2020,29,Ozone,Hudson,Bayonne,34-017-0006,AirNow,71,6,41.4
2/15/2020,24,Ozone,Hudson,Bayonne,34-017-0006,AirNow,93,25,51.8
2/16/2020,37,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,143,6,31.6
2/17/2020,51,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,79,11,34.4
2/18/2020,45,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,62,18,44.2
2/19/2020,35,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,101,10,39.8
2/20/2020,32,Ozone,Hudson,Bayonne,34-017-0006,AirNow,95,9,44.4
2/21/2020,31,Ozone,Hudson,Bayonne,34-017-0006,AirNow,72,9,37.2
2/22/2020,41,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,79,2,43.2
2/23/2020,53,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,79,19,45.6
2/24/2020,26,Ozone,Hudson,Bayonne,34-017-0006,AirNow,119,16,34.2
2/25/2020,48,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,92,24,32.8
2/26/2020,40,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,92,25,35
2/27/2020,30,Ozone,Hudson,Bayonne,34-017-0006,AirNow,91,9,36.6
2/28/2020,31,Ozone,Hudson,Bayonne,34-017-0006,AirNow,71,17,47.6
2/29/2020,31,Ozone,Hudson,Bayonne,34-017-0006,AirNow,65,31,.
3/1/2020,36,Ozone,Hudson,Bayonne,34-017-0006,AirNow,87,18,44.2
3/2/2020,54,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,68,16,40.6
3/3/2020,50,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,56,12,40.6
3/4/2020,31,Ozone,Hudson,Bayonne,34-017-0006,AirNow,91,21,49
3/5/2020,31,Ozone,Hudson,Bayonne,34-017-0006,AirNow,77,7,40.8
3/6/2020,28,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,68,19,43.6
3/7/2020,36,Ozone,Hudson,Bayonne,34-017-0006,AirNow,92,14,54.2
3/8/2020,35,Ozone,Hudson,Bayonne,34-017-0006,AirNow,77,19,52.4
3/9/2020,40,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,88,6,54.8
3/10/2020,45,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,79,27,54.6
3/11/2020,25,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,90,20,38.4
3/12/2020,40,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,78,7,31.4
3/13/2020,34,Ozone,Hudson,Bayonne,34-017-0006,AirNow,89,2,38.6
3/14/2020,35,Ozone,Hudson,Bayonne,34-017-0006,AirNow,103,17,30.8
3/15/2020,35,Ozone,Hudson,Bayonne,34-017-0006,AirNow,105,14,33.2
3/16/2020,25,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,91,20,42.8
3/17/2020,30,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,77,14,40.8
3/18/2020,35,Ozone,Hudson,Bayonne,34-017-0006,AirNow,65,19,42.8
3/19/2020,31,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,69,25,39.8
3/20/2020,41,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,74,23,37.6
3/21/2020,38,Ozone,Hudson,Bayonne,34-017-0006,AirNow,71,15,43.2
3/22/2020,37,Ozone,Hudson,Bayonne,34-017-0006,AirNow,75,21,36.6
3/23/2020,28,Ozone,Hudson,Bayonne,34-017-0006,AirNow,74,16,39.8
3/24/2020,35,Ozone,Hudson,Bayonne,34-017-0006,AirNow,58,13,42.6
3/25/2020,31,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,70,22,52.6
3/26/2020,34,PM2.5,Hudson,Jersey City Firehouse,34-017-1003,AirNow,59,11,42
3/27/2020,39,Ozone,Hudson,Bayonne,34-017-0006,AirNow,67,21,40.6
3/28/2020,31,Ozone,Hudson,Bayonne,34-017-0006,AirNow,60,16,43.4
3/29/2020,32,Ozone,Hudson,Bayonne,34-017-0006,AirNow,80,23,48.2
